id,srcLatitude,srcLongitude,destLatitude,destLongitude,distance,parent
5850,55.97,37.41,53.63,9.99,1779.177376,0
5851,40.83,47.71,55.41,37.91,1779.089835,0
5852,57.77,11.87,41.8,12.59,1778.820129,0
5853,51.89,0.24,37.01,-7.97,1778.771833,0
5854,37.4,121.37,30.58,103.95,1778.404283,0
5855,28.48,-16.34,40.49,-3.57,1777.841168,0
5856,35.73,-5.92,51.15,-0.19,1777.691781,0
5857,13.44,-89.06,3.54,-76.38,1777.657311,0
5858,51.6,6.14,36.84,-2.37,1777.413704,0
5859,34.35,47.16,40.98,28.81,1776.907175,0
5860,26.68,-80.1,32.9,-97.04,1776.715609,0
5861,14.51,121.02,21.22,105.81,1776.289017,0
5862,25.33,55.52,12.83,45.03,1775.512792,0
5863,47.62,-52.75,45.32,-75.67,1775.498584,0
5864,55.62,12.66,41.3,2.08,1774.914953,0
5865,56.92,23.97,55.51,-4.59,1774.894558,0
5866,62.09,129.77,51.81,107.44,1774.597162,0
5867,31.14,121.81,36.12,103.62,1774.223857,0
5868,41.25,-8.68,41.8,12.59,1774.194891,0
5869,36.85,10.23,52.31,4.76,1774.123458,0
5870,48.26,-101.28,36.08,-115.15,1774.066387,0
5871,-5.91,-35.25,-15.87,-47.92,1773.891411,0
5872,19.44,-99.07,22.99,-82.41,1773.622147,0
5873,18.3,109.41,31.74,118.86,1773.613982,0
5874,18.3,109.41,29.83,121.46,1773.333088,0
5875,41.07,-73.71,26.07,-80.15,1772.69364,0
5876,34.43,135.24,25.94,119.66,1772.637872,0
5877,19.29,-81.36,35.21,-80.94,1772.506847,0
5878,40.49,-3.57,27.93,-15.39,1771.56056,0
5879,25.79,-80.29,40.78,-73.87,1771.413123,0
5880,38.87,1.37,53.63,9.99,1771.332637,0
5881,41.3,-95.89,36.08,-115.15,1771.282642,0
5882,42.7,23.41,41.3,2.08,1771.23284,0
5883,47.46,8.55,40.98,28.81,1770.613627,0
5884,29.53,-98.47,44.88,-93.22,1770.484706,0
5885,25.25,55.36,23.08,72.63,1770.433341,0
5886,25.04,-77.47,40.64,-73.78,1770.278957,0
5887,50.47,19.08,53.42,-6.27,1770.128789,0
5888,29.23,47.97,30.92,29.7,1770.118,0
5889,22.9,-102.69,32.54,-116.97,1769.965561,0
5890,52.45,-1.75,36.67,-4.5,1769.699115,0
5891,24.14,38.06,25.33,55.52,1769.342183,0
5892,25.04,-77.47,40.69,-74.17,1769.306249,0
5893,-4.67,55.52,-20.43,57.68,1769.287511,0
5894,48.69,9.22,40.98,28.81,1768.929066,0
5895,42.7,23.41,39.55,2.73,1768.795026,0
5896,16.32,-86.52,29.98,-95.34,1768.772832,0
5897,40.08,116.58,34.43,135.24,1768.522878,0
5898,18.44,-66,4.7,-74.15,1768.243863,0
5899,1.35,103.99,-8.76,116.28,1768.185592,0
5900,43.68,-79.63,27.98,-82.53,1767.130112,0
5901,40.15,44.4,55.41,37.91,1766.603829,0
5902,55.01,82.65,40.98,71.56,1766.528333,0
5903,-12.41,130.87,-8.75,115.17,1765.954339,0
5904,8.98,38.8,-6.88,39.2,1765.343391,0
5905,44.57,26.1,50.9,4.48,1765.104325,0
5906,57.66,12.28,41.8,12.25,1765.036815,0
5907,59.8,30.26,50.03,8.54,1764.989117,0
5908,40.47,50.05,25.25,55.36,1764.882263,0
5909,29.53,-98.47,35.21,-80.94,1764.763077,0
5910,40.8,-73.1,26.07,-80.15,1764.731386,0
5911,40.52,22.97,53.05,8.79,1764.425942,0
5912,55.01,82.65,40.61,72.79,1764.393573,0
5913,40.08,116.58,25.22,110.04,1764.222325,0
5914,28.57,77.1,27.48,95.02,1764.221468,0
5915,25.57,-103.41,21.04,-86.88,1763.787004,0
5916,42.7,23.41,52.31,4.76,1763.614863,0
5917,46.78,-100.76,33.31,-111.66,1763.324901,0
5918,42.7,23.41,49.01,2.55,1763.270983,0
5919,43.56,-6.03,28.95,-13.61,1763.202424,0
5920,34.57,69.21,24.55,55.1,1763.13828,0
5921,48.11,16.57,45.03,39.17,1763.057101,0
5922,12.99,80.18,28.57,77.1,1762.511172,0
5923,24.99,102.74,35.42,116.53,1762.311634,0
5924,42.27,-71.88,28.43,-81.31,1762.266382,0
5925,27.54,-99.46,36.08,-115.15,1762.195231,0
5926,-4.08,122.42,-6.13,106.66,1762.141642,0
5927,29.98,-95.34,41.41,-81.85,1762.09305,0
5928,35.86,14.48,49.01,2.55,1761.826303,0
5929,43.82,18.33,59.65,17.92,1761.815186,0
5930,51.1,16.89,51.84,-8.49,1761.638492,0
5931,38.93,20.77,51.29,6.77,1761.598906,0
5932,32.54,-116.97,20.68,-105.25,1761.27374,0
5933,52.27,104.39,45.62,126.25,1761.138999,0
5934,31.61,-8.04,43.44,5.21,1761.12609,0
5935,51.57,0.7,37.01,-7.97,1761.047363,0
5936,51.87,-0.37,37.01,-7.97,1760.715354,0
5937,40.08,116.58,26.54,106.8,1760.652448,0
5938,42.93,-71.44,44.88,-93.22,1760.637321,0
5939,21.68,39.16,32.75,51.86,1760.635798,0
5940,35.76,10.75,50.9,4.48,1760.264385,0
5941,40.98,71.56,55.31,61.5,1760.200864,0
5942,25.79,-80.29,40.64,-73.78,1760.1594,0
5943,40.52,22.97,53.63,9.99,1760.13163,0
5944,27.91,-82.69,41.88,-91.71,1760.047126,0
5945,27.7,85.36,24.99,102.74,1759.936439,0
5946,55.97,37.41,50.2,12.91,1759.449411,0
5947,36.79,27.09,45.67,9.7,1759.398955,0
5948,51.43,12.24,55.41,37.91,1759.244134,0
5949,25.25,55.36,12.83,45.03,1759.090727,0
5950,39.3,-94.71,40.69,-74.17,1758.88795,0
5951,22.58,120.35,37.47,126.45,1758.657892,0
5952,50.1,14.26,40.49,-3.57,1758.383433,0
5953,36.74,-6.06,51.89,0.24,1758.134557,0
5954,49.95,7.26,36.67,-4.5,1757.94615,0
5955,25.79,-80.29,10.89,-74.78,1757.94591,0
5956,59.41,24.83,51.89,0.24,1757.767796,0
5957,48.73,2.36,33.93,-4.98,1757.517719,0
5958,52.38,13.52,40.9,29.31,1757.502781,0
5959,59.8,30.26,51.29,6.77,1757.099956,0
5960,28.48,-16.34,42.9,-8.42,1757.009556,0
5961,53.92,12.28,39.55,2.73,1756.986991,0
5962,39.87,-75.24,29.99,-90.26,1756.906945,0
5963,32.66,13.16,30.12,31.41,1756.595764,0
5964,22.31,113.91,33.51,126.49,1756.482919,0
5965,48.35,11.79,35.53,24.15,1756.269108,0
5966,-32.9,-60.79,-23.43,-46.47,1756.257387,0
5967,36.08,-115.15,30.19,-97.67,1756.188258,0
5968,25.33,55.52,23.08,72.63,1755.745963,0
5969,17.31,-62.72,25.04,-77.47,1755.724256,0
5970,53.31,-113.58,44.88,-93.22,1755.545395,0
5971,39.55,2.73,55.04,-1.69,1755.359919,0
5972,40.08,116.58,48.53,135.19,1755.127979,0
5973,40.79,-111.98,29.53,-98.47,1755.021682,0
5974,48.35,11.79,59.8,30.26,1754.827874,0
5975,44.57,26.1,50.46,4.45,1754.539235,0
5976,26.68,-80.1,42.21,-83.35,1754.086353,0
5977,45.73,5.09,33.37,-7.59,1754.085188,0
5978,24.14,38.06,25.25,55.36,1753.865474,0
5979,25.79,-80.29,40.69,-74.17,1753.483769,0
5980,43.54,16.3,53.35,-2.27,1753.328494,0
5981,53.42,-6.27,48.17,17.21,1752.696291,0
5982,40.79,-111.98,30.19,-97.67,1752.625325,0
5983,35.02,110.99,45.62,126.25,1752.136034,0
5984,59.8,30.26,45.03,39.17,1751.178081,0
5985,40.9,29.31,40.47,50.05,1751.137802,0
5986,26.54,-81.76,42.21,-83.35,1750.936869,0
5987,51.48,-0.46,36.15,-5.35,1750.421298,0
5988,55.59,37.26,40.13,33,1750.332505,0
5989,52.56,13.29,40.98,28.81,1750.292593,0
5990,24.91,67.16,26.47,49.8,1750.242283,0
5991,50.56,3.09,37.01,-7.97,1750.092903,0
5992,25.78,-100.11,33.64,-84.43,1750.011678,0
5993,44.89,13.92,53.42,-6.27,1749.822725,0
5994,34.73,-92.22,40.78,-73.87,1749.754574,0
5995,40.91,24.62,50.87,7.14,1749.474387,0
5996,40.9,29.31,45.63,8.73,1749.44873,0
5997,26.92,-81.99,40.8,-73.1,1749.371286,0
5998,12.35,-1.51,14.74,-17.49,1749.161494,0
5999,32.01,34.89,47.26,39.82,1748.834396,0
6000,5.3,100.28,5.94,116.05,1748.705766,0
6001,40.74,46.32,55.41,37.91,1748.63475,0
6002,47.99,10.24,36.67,-4.5,1748.32443,0
6003,50.11,22.02,51.38,-2.72,1748.300191,0
6004,31.74,118.86,24.99,102.74,1748.280686,0
6005,2.75,101.71,-1.27,116.89,1747.954292,0
6006,52.7,-8.92,37.01,-7.97,1747.663352,0
6007,34.88,33.62,50.4,30.45,1747.558409,0
6008,30.12,31.41,18.24,42.66,1747.537143,0
6009,39.86,-104.67,39.9,-84.22,1747.113632,0
6010,55.04,-1.69,39.86,4.22,1746.58431,0
6011,69.31,87.33,53.74,91.39,1746.360741,0
6012,48.69,9.22,36.67,-4.5,1746.123069,0
6013,39.86,-104.67,33.56,-86.75,1745.922787,0
6014,36.74,-6.06,49.63,6.21,1745.772301,0
6015,48.73,2.36,35.86,14.48,1745.514515,0
6016,41.25,-8.68,41.8,12.25,1745.483599,0
6017,26.54,-81.76,40.78,-73.87,1745.191095,0
6018,48.11,16.57,47.26,39.82,1744.854747,0
6019,39.6,19.91,50.9,4.48,1744.490879,0
6020,25.79,-80.29,41.41,-81.85,1744.332248,0
6021,21.68,39.16,36.98,35.28,1744.217591,0
6022,-7.38,112.79,-3.71,128.09,1743.683854,0
6023,49.19,-123.18,33.94,-118.41,1743.460065,0
6024,26.88,100.23,31.78,117.3,1743.317087,0
6025,22.64,113.81,38.28,114.7,1742.968095,0
6026,55.59,37.26,40.98,28.81,1742.803404,0
6027,44.54,11.29,59.65,17.92,1742.501887,0
6028,53.42,-6.27,38.28,-0.56,1742.217538,0
6029,27.98,-82.53,43.12,-77.67,1742.002672,0
6030,51.89,0.24,41.14,16.76,1741.643645,0
6031,43.68,10.39,58.79,16.91,1741.48526,0
6032,28.78,-81.24,41.88,-91.71,1741.456522,0
6033,35.86,14.48,34.88,33.62,1741.42409,0
6034,37.4,121.37,23.39,113.3,1741.231952,0
6035,59.19,10.26,44.82,20.31,1741.220938,0
6036,59.19,10.26,43.66,7.22,1741.158291,0
6037,34.45,108.75,43.54,125.12,1740.624478,0
6038,52.45,20.65,37.91,12.49,1740.431788,0
6039,50.9,4.48,36.67,-4.5,1740.210839,0
6040,33.83,-116.51,48.79,-122.54,1740.049171,0
6041,31.14,121.81,37.57,139.06,1739.839893,0
6042,42.4,18.72,51.15,-0.19,1739.558285,0
6043,46.24,6.11,37.94,23.94,1739.127723,0
6044,28.57,77.1,12.95,77.67,1739.112862,0
6045,52.31,4.76,38.91,16.24,1739.085015,0
6046,49.5,11.07,33.88,10.78,1739.083113,0
6047,51.45,5.37,39.6,19.91,1739.044146,0
6048,37.75,112.63,22.15,113.59,1738.467399,0
6049,36.84,-2.37,52.45,-1.75,1738.082394,0
6050,20.52,-86.93,35.21,-80.94,1737.905669,0
6051,37.77,-0.81,53.35,-2.27,1737.659757,0
6052,40.78,-73.87,26.07,-80.15,1737.50662,0
6053,33.94,-118.41,24.12,-104.53,1737.472591,0
6054,55.48,65.42,55.41,37.91,1737.257606,0
6055,42.23,-8.63,28.04,-16.57,1736.806831,0
6056,54.96,24.08,55.95,-3.37,1736.756883,0
6057,40.9,29.31,55.41,37.91,1736.590582,0
6058,53.87,-1.66,38.28,-0.56,1736.556956,0
6059,22.64,113.81,33.51,126.49,1736.531644,0
6060,51.45,5.37,37.47,15.07,1736.429833,0
6061,55.97,37.41,44.82,20.31,1736.31868,0
6062,29.98,-95.34,42.21,-83.35,1736.30572,0
6063,34.88,33.62,50.35,30.89,1736.264547,0
6064,54.63,25.29,51.87,-0.37,1736.004381,0
6065,53.63,9.99,39.6,19.91,1735.971177,0
6066,27.98,-82.53,42.95,-87.9,1735.851964,0
6067,18.3,109.41,30.23,120.43,1735.780707,0
6068,37.01,-7.97,47.59,7.53,1735.75607,0
6069,40.52,22.97,51.29,6.77,1735.600248,0
6070,24.54,118.13,40.08,116.58,1735.248188,0
6071,26.54,-81.76,40.64,-73.78,1735.234693,0
6072,53.77,-3.03,38.28,-0.56,1734.522863,0
6073,51.89,0.24,36.67,-4.5,1734.416554,0
6074,-12.02,-77.11,3.54,-76.38,1734.304906,0
6075,50.35,30.89,35.34,25.18,1733.991569,0
6076,33.99,71.51,23.59,58.28,1733.625994,0
6077,41.38,123.29,28.19,113.22,1733.132059,0
6078,41.73,-71.42,28.43,-81.31,1733.101933,0
6079,45.63,8.73,50.35,30.89,1732.871994,0
6080,52.7,-8.92,38.28,-0.56,1732.64011,0
6081,28.43,-81.31,42.75,-73.8,1732.522937,0
6082,36.2,-95.89,36.08,-115.15,1731.745357,0
6083,47.46,8.55,38.78,-9.14,1731.656646,0
6084,28.43,-81.31,39.3,-94.71,1731.5496,0
6085,43.58,-96.74,33.31,-111.66,1731.454259,0
6086,31.2,121.34,36.12,103.62,1730.569001,0
6087,32.66,13.16,40.49,-3.57,1730.512446,0
6088,29.3,90.91,38.48,106.01,1729.391264,0
6089,51.02,71.47,43.86,51.09,1728.790231,0
6090,44.11,15.35,59.38,10.79,1728.461313,0
6091,34.72,10.69,49.01,2.55,1728.226032,0
6092,45.81,21.34,51.87,-0.37,1727.609369,0
6093,51.43,12.24,40.98,28.81,1727.547301,0
6094,-23.43,-46.47,-34.82,-58.54,1727.296027,0
6095,40.64,-73.78,26.07,-80.15,1726.226522,0
6096,39.78,116.39,27.25,105.43,1726.125704,0
6097,21.42,-104.84,32.54,-116.97,1726.068954,0
6098,38.75,-90.37,25.79,-80.29,1725.99965,0
6099,45.62,126.25,31.78,117.3,1725.88837,0
6100,25.08,121.23,40.08,116.58,1725.743492,0
6101,59.19,10.26,43.68,10.39,1725.485187,0
6102,26.54,-81.76,40.69,-74.17,1725.414156,0
6103,50.35,30.89,41.8,12.25,1725.231345,0
6104,27.91,-82.69,43.11,-78.95,1725.078424,0
6105,54.96,24.08,52.45,-1.75,1724.974631,0
6106,38.78,-9.14,50.9,4.48,1724.950739,0
6107,34.16,117.11,24.99,102.74,1724.883381,0
6108,43.66,7.22,33.37,-7.59,1724.772595,0
6109,54.63,25.29,41.8,12.25,1724.45117,0
6110,55.59,37.26,53.21,63.55,1724.264531,0
6111,47.45,-122.31,38.81,-104.7,1723.912203,0
6112,39.6,19.91,53.05,8.79,1723.62024,0
6113,51.87,-0.37,36.67,-4.5,1723.478484,0
6114,43.68,10.39,38.78,-9.14,1723.445095,0
6115,38.87,1.37,53.42,-6.27,1723.199092,0
6116,44.57,26.1,51.45,5.37,1723.009355,0
6117,54.63,25.29,53.47,-1,1722.930004,0
6118,37.75,112.63,22.31,113.91,1722.7115,0
6119,29.53,-98.47,36.08,-115.15,1722.414678,0
6120,42.95,-87.9,28.43,-81.31,1722.093905,0
6121,52.46,9.69,37.47,15.07,1721.844165,0
6122,39.86,-104.67,39.05,-84.67,1721.764197,0
6123,40.49,-80.23,32.9,-97.04,1721.685225,0
6124,40.9,29.31,49.5,11.07,1721.554366,0
6125,31.14,121.81,32.86,103.68,1721.223811,0
6126,40.49,-3.57,55.95,-3.37,1720.362551,0
6127,42.85,71.3,56.74,60.8,1720.219422,0
6128,51.15,-0.19,36.15,-5.35,1720.100761,0
6129,21.77,-72.27,35.21,-80.94,1719.964976,0
6130,51.87,-0.37,44.82,20.31,1719.652212,0
6131,26.07,-80.15,40.69,-74.17,1719.625068,0
6132,49.63,6.21,38.78,-9.14,1719.569138,0
6133,43.68,10.39,33.93,-4.98,1719.558644,0
6134,45.65,12.19,36.67,-4.5,1718.895595,0
6135,36.08,10.44,51.29,6.77,1718.881544,0
6136,36.08,10.44,50.9,4.48,1718.722044,0
6137,25.33,55.52,21.68,39.16,1718.590637,0
6138,30.78,114.21,43.54,125.12,1718.450703,0
6139,51.84,-8.49,36.67,-4.5,1717.757677,0
6140,51.15,-0.19,41.14,16.76,1717.633263,0
6141,46.22,14.46,60.32,24.96,1717.486394,0
6142,52.7,-8.92,39.55,2.73,1717.484322,0
6143,47.79,13,35.34,25.18,1717.420479,0
6144,51.6,6.14,61.04,28.14,1717.384006,0
6145,51.48,-0.46,37.01,-7.97,1717.372875,0
6146,37.47,15.07,50.9,4.48,1717.371138,0
6147,56.92,23.97,53.35,-2.27,1716.773201,0
6148,37.25,-93.39,33.31,-111.66,1716.746752,0
6149,57.19,65.32,55.97,37.41,1716.675972,0
6150,31.99,44.4,40.98,28.81,1716.590338,0
6151,36.85,10.23,38.78,-9.14,1716.168702,0
6152,59.8,30.26,45,37.35,1715.898049,0
6153,-7.15,-34.95,-15.87,-47.92,1715.466514,0
6154,39.22,22.79,49.95,7.26,1715.233427,0
6155,53.17,158.45,48.53,135.19,1714.855234,0
6156,18.44,-66,26.68,-80.1,1714.757217,0
6157,22.31,113.91,10.31,123.98,1714.70358,0
6158,26.07,-80.15,41.41,-81.85,1714.453108,0
6159,33.94,8.11,48.73,2.36,1714.403524,0
6160,50.46,4.45,39.6,19.91,1714.382924,0
6161,37.42,-5.89,50.9,4.48,1714.321423,0
6162,-23.01,-47.13,-10.98,-37.07,1714.165166,0
6163,29.99,-90.26,39.86,-104.67,1713.751107,0
6164,44.89,13.92,60.19,11.1,1713.615674,0
6165,50.47,19.08,35.53,24.15,1713.542628,0
6166,50.11,22.02,53.35,-2.27,1713.479521,0
6167,48.11,16.57,53.42,-6.27,1713.366265,0
6168,51.89,0.24,42.56,18.27,1713.348323,0
6169,51.6,6.14,39.6,19.91,1712.883069,0
6170,38.97,121.54,29.72,106.64,1712.764428,0
6171,52.17,20.97,55.87,-4.43,1711.791093,0
6172,51.48,-0.46,44.82,20.31,1711.499792,0
6173,40.08,116.58,24.8,118.59,1711.477308,0
6174,41.26,69.28,35.42,51.15,1711.172689,0
6175,20.52,-103.31,21.04,-86.88,1711.142089,0
6176,54.63,25.29,41.8,12.59,1710.772452,0
6177,37.69,26.91,48.35,11.79,1709.941036,0
6178,28.78,-81.24,35.39,-97.6,1709.811821,0
6179,23.39,113.3,13.68,100.75,1709.58217,0
6180,51.57,0.7,36.67,-4.5,1709.150815,0
6181,48.11,16.57,36.9,30.8,1709.07393,0
6182,35.88,-78.79,32.9,-97.04,1708.937698,0
6183,55.01,82.65,42.36,69.48,1708.449002,0
6184,-23.43,-46.47,-10.98,-37.07,1708.263965,0
6185,40.98,28.81,47.67,9.51,1708.262987,0
6186,25.08,121.23,34.43,135.24,1708.118794,0
6187,51.1,16.89,35.86,14.48,1707.903326,0
6188,45.63,8.73,40.98,28.81,1707.59546,0
6189,31.14,121.81,30.58,103.95,1707.454672,0
6190,37.33,49.61,24.55,39.71,1707.082316,0
6191,42.7,23.41,50.9,4.48,1706.859641,0
6192,38.75,-90.37,26.07,-80.15,1706.548528,0
6193,50.46,4.45,37,14.61,1706.457532,0
6194,26.68,-80.1,41.07,-73.71,1706.294282,0
6195,53.35,-2.27,38.78,-9.14,1706.27849,0
6196,56.92,23.97,51.15,-0.19,1705.460087,0
6197,57.19,65.32,55.41,37.91,1705.258672,0
6198,32.9,-97.04,20.52,-86.93,1705.232821,0
6199,35.76,140.39,38.97,121.54,1705.056162,0
6200,41.5,-74.1,27.91,-82.69,1704.680729,0
6201,54.56,55.87,66.04,76.31,1704.444387,0
6202,13.91,100.61,23.39,113.3,1704.321564,0
6203,24.54,118.13,39.78,116.39,1703.946724,0
6204,43.68,-79.63,28.43,-81.31,1703.791674,0
6205,22.64,113.81,13.68,100.75,1703.759453,0
6206,24.99,102.74,25.94,119.66,1703.533666,0
6207,53.35,-2.27,41.8,12.59,1703.163111,0
6208,52.31,4.76,38.18,13.09,1702.997642,0
6209,46.89,142.72,37.47,126.45,1702.858492,0
6210,38.78,-9.14,38.52,-28.72,1702.34796,0
6211,37.75,112.63,24.99,102.74,1702.273183,0
6212,53.88,28.03,41.61,41.6,1702.133492,0
6213,21.68,39.16,25.25,55.36,1701.920087,0
6214,-6.13,106.66,5.94,116.05,1701.768133,0
6215,38.48,106.01,43.54,125.12,1701.109292,0
6216,27.98,-82.53,42.94,-78.73,1700.890064,0
6217,48.23,14.19,35.34,25.18,1700.534785,0
6218,13.44,-89.06,6.16,-75.42,1700.41108,0
6219,43.11,-76.11,28.43,-81.31,1700.295826,0
6220,22.64,113.81,13.91,100.61,1700.23047,0
6221,39.55,2.73,53.81,10.72,1699.587957,0
6222,1.35,103.99,16.04,108.2,1699.587849,0
6223,40.52,22.97,41.9,2.76,1699.396827,0
6224,51.15,-0.19,42.56,18.27,1699.361454,0
6225,36.08,-115.15,32.9,-97.04,1699.239884,0
6226,52.18,-9.52,38.28,-0.56,1699.112181,0
6227,17.99,102.56,2.75,101.71,1699.087953,0
6228,-23.43,-46.47,-34.56,-58.42,1698.920451,0
6229,26.68,-80.1,40.8,-73.1,1698.904401,0
6230,40.47,50.05,25.26,51.57,1698.412727,0
6231,36.12,103.62,30.23,120.43,1698.337167,0
6232,53.87,-1.66,41.8,12.25,1697.86533,0
6233,18.3,109.41,31.78,117.3,1697.77575,0
6234,51.11,-114.02,44.88,-93.22,1697.466358,0
6235,36.12,103.62,23.39,113.3,1697.359074,0
6236,49.91,-97.24,45.32,-75.67,1697.275886,0
6237,36.08,10.44,51.13,13.77,1697.17812,0
6238,46.99,15.44,36.9,30.8,1696.815532,0
6239,55.62,12.66,43.47,-1.52,1696.343293,0
6240,-33.6,150.78,-20.67,141.72,1696.102432,0
6241,54.63,25.29,51.89,0.24,1696.065998,0
6242,28.43,-81.31,41.94,-72.68,1696.057906,0
6243,50.46,4.45,36.67,-4.5,1695.634794,0
6244,27.4,-82.55,41.98,-87.9,1695.371473,0
6245,43.44,5.21,37.94,23.94,1695.369746,0
6246,46.47,24.41,49.45,2.11,1695.213028,0
6247,51.8,55.46,40.22,69.69,1695.046545,0
6248,48.78,8.08,36.67,-4.5,1695.025014,0
6249,43.35,77.04,50.25,57.21,1695.022383,0
6250,-31.94,115.97,-17.8,122.2,1695.01231,0
6251,47.45,-122.31,32.73,-117.19,1694.860525,0
6252,41.25,-8.68,51.52,7.61,1694.735276,0
6253,-3.78,-38.53,-15.87,-47.92,1694.610736,0
6254,39.12,117.35,25.22,110.04,1693.969798,0
6255,42.2,-89.1,27.91,-82.69,1693.826417,0
6256,43.91,87.47,33.62,73.1,1693.664409,0
6257,41.71,-86.32,26.92,-81.99,1693.391396,0
6258,-19.25,146.77,-33.95,151.18,1693.320611,0
6259,44.88,-93.22,41.94,-72.68,1692.838923,0
6260,60.71,-135.07,51.11,-114.02,1692.721866,0
6261,22.31,113.91,13.68,100.75,1692.624503,0
6262,52.18,-9.52,37.01,-7.97,1692.536644,0
6263,-6.22,39.22,8.98,38.8,1692.412986,0
6264,35.88,-78.79,29.65,-95.28,1692.317449,0
6265,27.98,-82.53,39.3,-94.71,1691.797813,0
6266,55.87,-4.43,41.3,2.08,1691.568543,0
6267,51.15,-0.19,37.01,-7.97,1691.4959,0
6268,34.86,136.81,24.34,124.19,1691.353308,0
6269,36.08,-115.15,46.78,-100.76,1691.284377,0
6270,34.57,69.21,25.25,55.36,1691.010086,0
6271,53.33,-2.85,38.78,-9.14,1690.897228,0
6272,27.4,-82.55,40.78,-73.87,1690.805635,0
6273,16.91,96.13,2.75,101.71,1690.692661,0
6274,39.55,2.73,53.42,-6.27,1690.536283,0
6275,40.75,43.86,55.41,37.91,1690.474175,0
6276,51.51,0.06,36.67,-4.5,1690.308383,0
6277,46.24,6.11,59.65,17.92,1690.137387,0
6278,5.45,-55.19,12.19,-68.96,1690.090343,0
6279,35.62,-0.62,50.56,3.09,1689.74748,0
6280,22.31,113.91,13.91,100.61,1689.746816,0
6281,53.88,28.03,42.18,42.48,1689.650302,0
6282,31.14,121.81,19.93,110.46,1689.592386,0
6283,48.69,9.22,37.94,23.94,1689.499348,0
6284,49.92,36.29,34.88,33.62,1689.293804,0
6285,34.64,-86.78,39.86,-104.67,1689.089949,0
6286,33.94,-118.41,48.79,-122.54,1688.439211,0
6287,54.63,25.29,49.45,2.11,1688.149735,0
6288,42.7,23.41,50.46,4.45,1688.124072,0
6289,23.16,-106.27,33.94,-118.41,1687.929794,0
6290,40.66,-89.69,26.92,-81.99,1687.563196,0
6291,33.68,-78.93,32.9,-97.04,1687.257068,0
6292,18.44,-66,26.07,-80.15,1687.209197,0
6293,13.44,-89.06,26.07,-80.15,1687.09548,0
6294,52.45,20.65,55.51,-4.59,1686.988553,0
6295,29.83,121.46,30.58,103.95,1686.9465,0
6296,51.89,0.24,36.84,-2.37,1686.858384,0
6297,38.75,-90.37,42.36,-71.01,1686.431405,0
6298,52.13,7.68,39.6,19.91,1686.382883,0
6299,27.91,-82.69,42.88,-85.52,1685.980441,0
6300,45.45,9.28,59.65,17.92,1685.973298,0
6301,53.35,-2.27,41.8,12.25,1685.863268,0
6302,36.89,-76.2,44.88,-93.22,1685.760085,0
6303,52.56,13.29,37.47,15.07,1685.661876,0
6304,43.68,10.39,55.95,-3.37,1685.647029,0
6305,25.79,-80.29,32.36,-64.68,1685.578685,0
6306,40.52,22.97,50.87,7.14,1685.444682,0
6307,18.44,-66,25.79,-80.29,1685.441461,0
6308,37.75,112.63,22.64,113.81,1685.322563,0
6309,53.87,-1.66,38.87,1.37,1684.915748,0
6310,54.63,25.29,49.01,2.55,1684.873826,0
6311,53.33,-2.85,38.28,-0.56,1684.636081,0
6312,56.92,23.97,49.01,2.55,1684.624216,0
6313,28.8,104.54,31.14,121.81,1684.616702,0
6314,25.26,51.57,31.72,35.99,1684.539035,0
6315,33.82,35.49,26.27,50.63,1683.898645,0
6316,36.27,120.37,26.54,106.8,1683.791518,0
6317,49.5,11.07,40.98,28.81,1683.72608,0
6318,49.63,6.21,36.67,-4.5,1683.615824,0
6319,29.98,-95.34,42.88,-85.52,1683.290567,0
6320,56.92,23.97,52.83,-1.33,1683.226489,0
6321,51.81,107.44,55.01,82.65,1683.088171,0
6322,50.08,19.78,55.95,-3.37,1683.071413,0
6323,26.11,91.59,13.68,100.75,1682.788134,0
6324,55.74,9.15,40.63,8.29,1682.755212,0
6325,53.35,-2.27,38.28,-0.56,1682.745716,0
6326,6.17,1.25,9.58,-13.61,1682.454644,0
6327,33.43,-112.01,39.3,-94.71,1682.16569,0
6328,-26.14,28.25,-15.11,39.28,1682.16153,0
6329,55.97,37.41,50.1,14.26,1682.124887,0
6330,29.53,-98.47,41.98,-87.9,1682.045473,0
6331,21.04,-86.88,35.21,-80.94,1682.03142,0
6332,29.23,47.97,27.05,31.01,1681.954115,0
6333,-33.95,151.18,-29.04,167.94,1681.900952,0
6334,27.4,-82.55,40.64,-73.78,1681.794615,0
6335,37.42,-5.89,51.89,0.24,1681.716352,0
6336,35.42,51.15,40.13,33,1681.451527,0
6337,44.88,-93.22,30.19,-97.67,1681.195655,0
6338,27.98,-82.53,42.88,-85.52,1680.979931,0
6339,-9.51,-35.79,-22.81,-43.24,1680.855529,0
6340,35.88,-78.79,29.98,-95.34,1679.87407,0
6341,35.18,128.94,28.19,113.22,1679.857791,0
6342,37.75,112.63,26.88,100.23,1679.726339,0
6343,48.11,16.57,55.41,37.91,1679.678428,0
6344,55.95,-3.37,41.3,2.08,1679.469509,0
6345,48.11,16.57,36.69,3.22,1679.386947,0
6346,51.48,-0.46,36.67,-4.5,1678.87381,0
6347,51.15,-0.19,54.96,24.08,1678.867294,0
6348,42.7,23.41,51.45,5.37,1678.814653,0
6349,38.87,1.37,53.05,8.79,1678.706117,0
6350,40.98,28.81,44.41,8.84,1678.543249,0
